type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.0,6.62,0.29,0.3,5.12,0.06,29.83,123.29,0.99,3.24,0.38,9.0,5.02
1.0,6.99,0.29,0.54,10.67,0.05,58.91,235.82,1.0,3.05,0.61,9.49,5.0
1.0,6.57,0.19,0.41,8.97,0.05,50.97,168.13,1.0,3.14,0.58,9.86,6.01
1.0,6.75,0.2,0.42,8.24,0.04,49.93,164.92,1.0,3.14,0.58,9.83,6.01
1.0,7.76,0.26,0.4,1.18,0.04,8.83,59.73,0.99,2.89,0.5,10.61,5.0
1.0,6.82,0.32,0.34,1.43,0.04,13.41,67.15,0.99,3.05,0.47,10.64,3.99
1.0,7.0,0.3,0.49,4.7,0.04,16.71,104.85,0.99,3.26,0.68,12.41,7.01
1.0,6.99,0.24,0.36,2.82,0.03,34.24,112.42,0.99,3.19,0.57,12.59,7.99
1.0,6.09,0.31,0.59,4.99,0.04,36.1,114.13,0.99,3.31,0.6,12.3,7.98
1.0,6.78,0.43,0.37,5.23,0.05,46.01,201.61,0.99,3.08,0.65,10.51,4.0
1.0,6.77,0.34,0.3,15.61,0.06,50.15,195.08,1.0,3.19,0.49,9.32,5.04
1.0,7.16,0.36,0.24,15.43,0.05,45.25,197.36,1.0,3.11,0.49,8.8,5.0
1.0,6.83,0.32,0.25,7.35,0.06,47.29,178.37,1.0,3.08,0.47,8.8,5.02
1.0,6.46,0.28,0.33,15.85,0.05,50.88,190.12,1.0,3.22,0.51,9.68,6.0
1.0,7.21,0.23,0.39,14.12,0.06,49.46,193.4,1.0,2.98,0.48,8.98,7.01
1.0,7.21,0.23,0.39,14.49,0.06,49.49,193.15,1.0,2.99,0.48,9.02,6.98
1.0,7.2,0.23,0.39,14.19,0.06,48.54,192.14,1.0,2.98,0.48,9.0,6.99
1.0,7.21,0.23,0.39,14.06,0.06,49.17,189.93,1.0,2.98,0.48,9.03,6.99
1.0,7.4,0.28,0.37,19.81,0.07,52.15,194.68,1.0,2.96,0.44,8.93,5.01
1.0,6.62,0.28,0.22,7.28,0.04,26.24,157.23,1.0,3.44,0.64,9.82,7.01
1.0,9.07,0.59,0.38,1.55,0.06,34.16,181.22,1.0,3.23,0.38,8.53,2.99
1.0,6.25,0.34,0.27,13.84,0.05,33.81,175.37,1.0,3.37,0.54,9.41,6.0
1.0,8.25,0.39,0.7,10.55,0.04,32.54,169.32,1.0,3.09,0.63,9.41,4.99
1.0,7.23,0.19,0.46,3.75,0.04,82.65,186.41,0.99,3.19,0.6,11.23,7.02
1.0,7.52,0.17,0.44,11.35,0.05,64.92,144.34,1.0,3.17,0.46,9.98,6.02
1.0,6.68,0.18,0.5,2.11,0.04,27.25,120.94,0.99,3.11,0.45,10.29,5.98
1.0,6.08,0.41,-0.0,1.42,0.06,35.4,86.9,0.99,3.27,0.67,10.83,6.0
1.0,8.31,0.2,0.35,0.96,0.05,12.31,73.46,0.99,3.14,0.38,10.52,5.99
1.0,6.09,0.41,-0.0,1.41,0.06,36.04,87.24,0.99,3.27,0.67,10.82,5.99
1.0,6.0,0.29,0.21,1.26,0.05,41.86,166.69,0.99,3.32,0.43,11.08,6.02
1.0,7.29,0.38,0.24,6.98,0.06,40.95,163.97,0.99,3.2,0.41,9.88,5.97
1.0,7.28,0.41,0.24,6.86,0.06,40.74,164.33,0.99,3.2,0.41,9.89,6.03
1.0,7.22,0.44,0.24,6.64,0.06,39.56,161.25,1.0,3.2,0.41,9.91,4.96
1.0,7.28,0.4,0.24,6.74,0.06,40.67,164.65,1.0,3.2,0.41,9.89,6.02
1.0,6.18,0.34,0.27,5.03,0.04,29.93,130.86,0.99,3.2,0.42,10.36,7.01
1.0,6.23,0.31,0.26,4.76,0.04,35.98,149.16,0.99,3.21,0.41,10.39,5.99
1.0,6.12,0.36,0.27,1.99,0.04,15.74,102.22,0.99,3.32,0.71,11.52,7.01
1.0,5.01,0.55,0.14,8.17,0.03,34.14,164.05,0.99,3.53,0.51,12.54,8.03
1.0,7.79,0.25,0.41,3.68,0.04,36.73,149.89,1.0,3.35,0.45,10.02,5.99
1.0,5.66,0.34,0.21,6.62,0.04,51.29,164.92,0.99,3.29,0.64,9.99,6.02
1.0,5.85,0.34,0.21,6.56,0.04,50.2,166.12,0.99,3.29,0.63,9.98,4.99
1.0,6.83,0.28,0.6,1.19,0.13,42.14,128.31,0.99,3.09,0.44,9.1,5.97
1.0,6.85,0.25,0.34,4.77,0.03,34.54,132.52,0.99,3.21,0.38,10.63,6.02
1.0,6.54,0.24,0.35,7.6,0.03,36.04,135.74,0.99,3.18,0.37,10.51,5.01
1.0,5.89,0.3,0.47,7.9,0.03,25.69,130.54,0.99,3.52,0.43,11.5,7.0
1.0,6.09,0.12,0.25,3.19,0.04,10.18,69.63,0.99,3.54,0.59,10.27,6.0
1.0,6.01,0.1,0.24,1.02,0.04,15.16,64.66,0.99,3.61,0.61,10.32,7.0
1.0,6.58,0.24,0.35,7.66,0.04,36.07,134.32,0.99,3.19,0.37,10.47,5.0
1.0,6.8,0.25,0.34,5.53,0.03,34.32,133.03,0.99,3.21,0.38,10.58,6.05
1.0,6.79,0.28,0.44,9.23,0.03,35.18,135.26,0.99,3.16,0.52,10.37,6.02
1.0,8.32,0.33,0.51,2.0,0.05,10.97,207.36,0.99,3.02,0.55,11.38,4.99
1.0,7.51,0.28,0.31,5.77,0.06,131.28,314.74,0.99,3.18,0.59,10.49,5.0
1.0,7.9,0.26,0.41,15.1,0.04,38.25,215.38,1.0,2.96,0.6,9.99,5.97
1.0,6.45,0.34,0.23,6.47,0.04,37.01,142.58,0.99,3.19,0.48,9.99,5.99
1.0,6.5,0.28,0.35,15.39,0.04,55.39,196.06,1.0,3.23,0.49,9.58,6.01
1.0,7.17,0.21,0.41,1.3,0.04,33.09,84.57,0.99,3.17,0.48,10.36,5.02
1.0,6.38,0.32,0.35,4.82,0.03,34.53,101.56,0.99,3.35,0.6,12.42,8.0
1.0,6.81,0.24,0.34,4.55,0.03,37.03,134.74,0.99,3.2,0.38,10.57,5.01
1.0,6.33,0.23,0.3,1.85,0.03,16.16,90.24,0.99,3.28,0.4,11.35,5.99
1.0,6.49,0.28,0.34,9.97,0.04,29.93,133.34,1.0,3.11,0.44,9.8,5.0
1.0,5.6,0.26,0.26,5.62,0.03,12.41,93.7,0.99,3.25,0.38,10.8,5.01
1.0,6.3,0.24,0.3,1.85,0.03,16.38,93.64,0.99,3.28,0.4,11.78,6.03
1.0,6.29,0.23,0.33,1.4,0.04,15.16,104.89,0.99,3.33,0.42,11.22,5.99
1.0,5.81,0.27,0.27,12.31,0.04,55.61,167.5,1.0,3.28,0.42,9.26,6.01
1.0,5.89,0.26,0.4,1.31,0.05,11.43,138.57,0.99,3.45,0.53,10.33,4.99
1.0,6.57,0.18,0.35,1.48,0.05,48.06,140.56,0.99,3.43,0.85,10.2,6.97
1.0,7.39,0.2,0.43,7.83,0.05,27.32,153.13,1.0,3.19,0.55,8.99,7.01
1.0,8.0,0.23,0.36,1.59,0.05,17.03,128.67,0.99,3.2,0.54,10.0,6.03
1.0,6.43,0.26,0.42,9.74,0.04,46.38,139.55,1.0,3.18,0.47,9.1,6.01
1.0,5.4,0.31,0.48,2.91,0.05,45.65,143.09,0.99,3.29,0.76,9.99,5.01
1.0,5.41,0.29,0.47,2.81,0.05,46.79,145.46,0.99,3.29,0.75,10.0,5.98
1.0,7.07,0.14,0.33,4.65,0.05,33.13,129.31,0.99,3.28,0.4,9.6,6.0
1.0,5.59,0.34,0.1,1.36,0.03,19.7,67.05,0.99,3.36,0.51,11.2,7.0
1.0,6.7,0.19,0.41,15.62,0.06,74.5,154.53,1.0,3.21,0.44,8.81,6.02
1.0,7.8,0.17,0.37,13.64,0.05,38.01,116.49,1.0,3.15,0.5,9.95,6.03
1.0,7.6,0.17,0.45,11.23,0.05,56.18,137.24,1.0,3.1,0.47,10.0,5.02
1.0,6.31,0.13,0.36,2.0,0.04,47.36,147.07,0.99,3.27,0.74,11.39,7.01
1.0,7.3,0.33,0.4,6.74,0.04,32.09,137.75,0.99,3.03,0.3,11.93,7.0
1.0,7.31,0.33,0.4,7.58,0.04,31.93,137.24,0.99,3.03,0.3,11.89,7.03
1.0,5.81,0.25,0.42,4.49,0.05,38.67,243.88,0.99,3.25,0.57,9.56,6.02
1.0,7.31,0.22,0.37,14.19,0.06,48.09,190.16,1.0,2.89,0.38,9.01,5.98
1.0,7.29,0.22,0.37,14.28,0.06,48.06,189.33,1.0,2.89,0.39,9.01,6.0
1.0,6.07,0.36,0.33,1.03,0.05,23.38,169.69,0.99,3.15,0.78,9.51,6.02
1.0,8.16,0.2,0.39,1.16,0.05,18.92,153.18,0.99,3.0,0.42,10.36,6.02
1.0,6.87,0.24,0.34,4.6,0.04,43.14,162.09,0.99,3.2,0.59,10.62,5.99
1.0,6.4,0.24,0.32,14.64,0.05,54.21,162.21,1.0,3.28,0.5,9.32,5.99
1.0,7.08,0.37,0.14,1.22,0.05,23.8,81.8,0.99,3.15,0.44,8.87,4.99
1.0,6.76,0.15,0.3,5.18,0.05,39.81,127.25,0.99,3.4,0.39,9.72,6.0
1.0,7.31,0.23,0.37,14.35,0.06,49.46,190.01,1.0,2.89,0.38,8.97,5.99
1.0,6.78,0.17,0.4,2.44,0.04,18.2,102.98,0.99,3.5,0.66,11.42,6.99
1.0,6.19,0.26,0.32,3.47,0.03,29.62,111.76,0.99,3.4,0.71,12.27,7.03
1.0,6.02,0.18,0.27,1.45,0.09,40.59,144.22,0.99,3.49,0.6,10.76,6.01
1.0,7.76,0.29,0.48,2.2,0.05,35.65,177.51,0.99,3.16,0.64,10.6,6.0
1.0,7.1,0.4,0.35,12.45,0.04,26.01,70.99,0.99,3.17,0.29,11.61,5.01
1.0,6.89,0.33,0.21,0.81,0.05,38.14,148.17,0.99,3.12,0.49,9.36,6.0
1.0,7.71,0.29,0.48,2.25,0.05,35.95,177.6,0.99,3.18,0.64,10.57,6.0
1.0,6.54,0.91,0.19,0.85,0.05,17.5,202.34,0.99,3.34,0.56,10.01,5.01
1.0,7.2,0.27,0.27,2.45,0.05,30.0,148.98,0.99,3.1,0.51,9.24,6.0
1.0,5.06,0.33,0.22,1.43,0.03,18.2,89.91,0.99,3.51,0.38,12.45,7.02
1.0,5.1,0.33,0.21,1.55,0.03,17.18,90.47,0.99,3.51,0.37,12.48,6.99
1.0,7.06,0.31,0.28,1.52,0.04,11.76,118.22,0.99,3.31,0.51,10.39,6.97
1.0,7.26,0.2,0.44,1.39,0.04,21.05,98.65,0.99,3.15,0.46,9.98,7.02
1.0,5.73,0.32,0.5,2.47,0.05,17.39,155.09,0.99,3.22,0.64,10.02,6.0
1.0,6.39,0.31,0.27,1.52,0.04,11.58,120.02,0.99,3.32,0.52,10.39,7.01
1.0,7.18,0.29,0.26,12.59,0.05,47.83,179.44,1.0,3.1,0.53,9.03,5.99
1.0,7.49,0.35,0.28,9.54,0.05,26.5,156.47,1.0,3.12,0.53,9.17,5.97
1.0,7.2,0.27,0.27,2.36,0.05,21.09,148.01,0.99,3.1,0.43,9.22,5.96
1.0,5.98,0.36,0.39,3.29,0.03,20.16,127.29,0.99,3.38,0.39,11.27,7.0
1.0,5.08,0.31,0.22,1.68,0.03,17.55,87.23,0.99,3.51,0.38,12.52,6.96
1.0,4.98,0.17,0.56,1.4,0.02,23.88,113.61,0.99,3.48,0.39,10.78,7.04
1.0,6.3,0.39,0.35,5.8,0.11,82.39,258.62,1.0,3.12,0.66,10.11,4.98
1.0,6.72,0.21,0.32,5.67,0.05,34.61,140.4,0.99,3.39,0.46,9.68,6.01
1.0,6.96,0.3,0.38,14.91,0.03,60.54,181.14,1.0,3.18,0.61,9.33,7.0
1.0,6.97,0.3,0.38,14.8,0.03,59.78,180.99,1.0,3.18,0.61,9.27,6.99
1.0,6.51,0.37,0.32,1.09,0.03,13.17,66.19,0.99,3.1,0.46,10.57,5.01
1.0,6.11,0.55,0.15,9.76,0.04,19.38,125.9,1.0,3.36,0.47,10.21,5.99
1.0,7.3,0.24,0.43,2.01,0.02,19.56,68.06,0.99,3.08,0.56,12.17,6.02
1.0,6.78,0.34,0.51,11.76,0.04,62.39,165.08,1.0,3.19,0.44,8.8,4.99
1.0,6.83,0.27,0.12,1.37,0.04,87.36,167.41,0.99,3.18,0.41,9.98,5.0
1.0,8.24,0.28,0.42,1.91,0.03,30.27,92.28,0.99,3.09,0.39,11.41,4.98
1.0,5.93,0.26,0.27,18.28,0.05,52.23,169.8,1.0,3.35,0.44,9.4,4.99
1.0,6.37,0.19,0.41,3.12,0.03,31.65,84.0,0.99,3.3,0.41,11.72,6.0
1.0,6.32,0.2,0.4,1.6,0.04,35.58,107.05,0.99,3.46,0.5,11.38,6.0
1.0,6.78,0.4,0.52,11.89,0.04,62.36,162.67,1.0,3.19,0.44,8.83,5.03
1.0,6.14,0.35,0.07,1.54,0.07,21.68,106.67,0.99,3.23,0.52,9.19,5.02
1.0,7.12,0.27,0.31,18.28,0.04,55.15,250.89,1.0,3.07,0.56,8.73,5.02
1.0,6.87,0.22,0.31,6.42,0.04,32.55,170.77,0.99,3.24,0.65,12.62,6.04
1.0,6.85,0.3,0.11,1.32,0.04,86.85,168.61,0.99,3.18,0.42,10.06,4.97
1.0,5.75,0.29,0.28,4.05,0.03,40.46,99.89,0.99,3.26,0.39,12.8,6.99
1.0,6.94,0.49,0.24,1.38,0.05,12.23,102.94,0.99,3.17,0.42,9.38,5.04
1.0,6.29,0.15,0.39,1.79,0.04,29.57,116.65,0.99,3.26,0.53,10.28,6.03
1.0,8.18,0.28,0.42,1.68,0.03,30.62,93.98,0.99,3.09,0.39,11.39,5.0
1.0,7.21,0.25,0.39,18.85,0.04,42.14,154.92,1.0,2.97,0.47,8.99,6.03
1.0,7.3,0.29,0.36,13.6,0.04,38.09,138.59,1.0,3.3,0.79,9.62,6.01
1.0,7.21,0.19,0.39,1.28,0.03,32.03,85.55,0.99,3.16,0.5,10.52,5.03
1.0,7.21,0.19,0.39,1.3,0.04,32.09,83.91,0.99,3.16,0.5,10.51,5.0
1.0,7.17,0.25,0.39,18.98,0.04,42.36,155.99,1.0,2.97,0.47,9.01,6.04
1.0,7.31,0.28,0.36,12.81,0.04,45.43,141.82,1.0,3.3,0.79,9.57,6.0
1.0,7.4,0.27,0.27,1.11,0.04,26.91,98.18,0.99,3.19,0.33,9.81,5.98
1.0,6.82,0.26,0.33,7.69,0.05,54.13,208.58,1.0,3.1,0.47,9.02,4.98
1.0,7.46,0.21,0.27,1.38,0.04,26.75,99.32,0.99,3.2,0.33,9.74,5.96
1.0,7.4,0.31,0.28,1.63,0.05,23.62,135.46,0.99,3.31,0.56,10.52,5.97
1.0,6.99,0.22,0.31,2.73,0.03,40.73,133.33,0.99,3.16,0.37,12.7,7.0
1.0,6.97,0.21,0.28,8.8,0.04,36.76,221.22,1.0,3.25,0.54,10.42,6.02
1.0,6.98,0.21,0.28,8.6,0.05,37.4,220.64,1.0,3.25,0.54,10.43,5.97
1.0,7.02,0.21,0.28,8.64,0.05,36.26,220.49,1.0,3.25,0.54,10.46,6.03
1.0,6.87,0.23,0.38,8.2,0.05,46.79,162.44,1.0,3.34,0.52,10.51,7.03
1.0,6.98,0.21,0.28,8.72,0.04,37.22,223.31,1.0,3.25,0.54,10.42,6.0
1.0,7.02,0.21,0.28,8.63,0.05,36.68,221.84,1.0,3.25,0.54,10.44,6.01
1.0,6.8,0.28,0.5,9.8,0.05,47.75,193.42,1.0,3.09,0.44,9.34,5.0
1.0,7.79,0.21,0.27,1.2,0.05,19.59,88.99,0.99,3.06,0.49,9.14,5.01
1.0,7.06,0.31,0.47,13.64,0.06,53.84,196.42,1.0,3.1,0.49,9.33,4.98
1.0,6.81,0.29,0.5,10.94,0.05,47.78,194.2,1.0,3.09,0.45,9.4,5.01
1.0,6.42,0.34,0.1,1.01,0.05,19.6,83.03,0.99,3.17,0.38,9.81,5.02
1.0,7.39,0.15,0.34,2.28,0.05,45.44,216.29,0.99,3.18,0.61,9.92,7.0
0.6,7.21,0.55,0.09,1.53,0.11,16.15,149.26,0.99,3.07,0.57,9.2,3.99
1.0,7.04,0.23,0.36,7.05,0.03,30.79,102.93,0.99,3.35,0.47,12.07,7.98
1.0,6.92,0.2,0.37,6.1,0.03,26.12,97.29,0.99,3.38,0.49,12.19,7.0
1.0,6.12,0.28,0.32,2.59,0.04,23.1,217.81,0.99,3.28,0.6,9.79,5.0
1.0,6.59,0.17,0.32,1.38,0.04,48.27,188.67,0.99,3.35,0.64,12.42,7.98
1.0,7.39,0.16,0.34,2.4,0.05,73.26,213.8,0.99,3.18,0.61,9.89,6.98
1.0,6.19,0.35,0.04,1.36,0.06,23.74,107.88,0.99,3.26,0.54,9.2,4.98
1.0,6.05,0.38,0.2,6.51,0.03,25.12,137.23,0.99,3.3,0.69,10.38,6.02
1.0,6.02,0.25,0.28,2.26,0.03,54.05,129.54,0.99,3.43,0.65,12.84,8.0
1.0,6.57,0.52,0.44,12.17,0.05,54.28,247.65,1.0,3.26,0.54,9.26,6.02
1.0,6.88,0.24,0.36,20.96,0.03,40.46,140.02,1.0,3.2,0.33,10.98,5.98
1.0,7.11,0.32,0.32,10.93,0.04,15.67,64.91,0.99,3.23,0.4,11.52,3.02
1.0,5.8,0.28,0.27,2.62,0.05,30.44,157.27,0.99,3.53,0.42,12.39,4.97
1.0,6.51,0.41,0.24,14.01,0.05,23.74,115.54,1.0,3.44,0.5,9.74,6.02
1.0,6.48,0.41,0.24,13.98,0.05,24.33,115.57,1.0,3.44,0.54,9.81,5.99
1.0,6.4,0.28,0.29,1.6,0.05,33.94,127.38,0.99,3.48,0.55,10.51,7.0
1.0,7.24,0.6,0.2,9.87,0.07,20.14,174.26,1.0,3.03,0.54,9.11,5.01
1.0,6.1,0.2,0.38,1.03,0.04,33.93,130.05,0.99,3.24,0.44,10.11,5.0
1.0,5.9,0.46,0.14,2.78,0.04,26.83,158.08,0.99,3.46,0.51,10.62,6.98
1.0,6.02,0.27,0.27,1.54,0.05,31.26,112.49,0.99,3.41,0.51,10.45,6.99
1.0,6.39,0.28,0.29,1.67,0.05,33.91,127.29,0.99,3.47,0.56,10.49,7.0
1.0,6.42,0.32,0.24,13.86,0.05,23.62,113.9,1.0,3.45,0.53,9.78,6.04
1.0,6.3,0.23,0.31,1.6,0.02,11.94,87.52,0.99,3.3,0.4,12.89,6.99
1.0,7.12,0.21,0.27,8.64,0.06,25.89,126.99,1.0,2.95,0.52,9.51,4.97
1.0,5.98,0.36,0.32,1.06,0.05,31.04,135.8,0.99,3.3,0.72,9.77,5.99
1.0,6.1,0.43,0.35,9.13,0.06,83.15,248.14,1.0,3.37,0.5,8.51,4.99
1.0,7.07,0.21,0.27,8.71,0.06,26.53,112.47,1.0,2.95,0.53,9.52,4.97
1.0,6.98,0.25,0.29,15.2,0.05,39.91,169.99,1.0,3.22,0.45,9.32,5.01
1.0,5.87,0.25,0.19,12.36,0.05,49.68,167.2,1.0,3.35,0.38,9.51,4.98
1.0,6.78,0.32,0.21,2.16,0.04,14.75,67.84,0.99,3.17,0.39,9.4,5.98
1.0,7.17,0.39,0.62,10.99,0.05,65.67,177.35,1.0,3.16,0.5,8.7,5.0
1.0,6.28,0.21,0.58,9.9,0.08,33.89,125.79,1.0,2.95,0.46,8.91,4.98
1.0,7.03,0.14,0.32,9.04,0.06,53.48,140.52,1.0,3.22,0.43,9.42,6.0
1.0,6.76,0.32,0.21,2.27,0.04,14.89,67.77,0.99,3.17,0.38,9.39,6.02
1.0,7.21,0.4,0.62,11.05,0.05,65.57,177.82,1.0,3.16,0.5,8.72,5.02
1.0,7.2,0.3,0.3,18.1,0.05,58.67,181.34,1.0,3.09,0.52,9.59,5.0
1.0,8.57,0.38,0.7,12.17,0.04,20.78,159.1,1.0,3.0,0.73,9.12,6.02
1.0,6.53,0.38,0.34,3.38,0.04,34.51,199.41,0.99,3.14,0.76,9.98,5.0
1.0,6.63,0.23,0.29,1.84,0.02,19.39,85.88,0.99,3.25,0.45,12.52,6.01
1.0,7.0,0.17,0.32,4.57,0.03,34.18,132.34,0.99,3.35,0.48,9.59,6.99
1.0,6.17,0.16,0.22,4.57,0.03,30.27,102.57,0.99,3.24,0.36,9.42,6.04
1.0,7.0,0.23,0.51,10.79,0.04,55.23,227.69,1.0,3.03,0.61,9.5,4.98
1.0,7.4,0.27,0.36,1.09,0.03,42.34,102.09,0.99,2.98,0.39,12.42,7.0
1.0,7.0,0.22,0.28,1.55,0.04,29.68,115.14,0.99,3.12,0.55,10.51,6.01
1.0,7.1,0.55,0.13,1.54,0.07,20.98,164.24,0.99,2.97,0.59,9.24,6.02
1.0,7.06,0.22,0.33,1.65,0.04,67.12,163.45,0.99,3.32,0.56,10.43,5.98
1.0,6.69,0.47,0.34,8.72,0.04,30.76,171.48,1.0,3.23,0.6,9.24,5.01
1.0,5.89,0.36,0.41,1.22,0.05,45.42,102.13,0.99,3.33,0.51,10.59,6.0
1.0,5.85,0.25,0.24,13.31,0.04,41.01,138.15,1.0,3.34,0.42,9.46,4.97
1.0,6.7,0.47,0.35,8.84,0.04,31.08,172.14,1.0,3.22,0.6,9.21,5.03
1.0,6.21,0.37,0.3,6.61,0.35,79.47,199.56,1.0,3.29,0.58,9.57,5.02
1.0,6.19,0.18,0.38,1.59,0.03,36.05,117.11,0.99,3.47,0.54,9.67,5.98
1.0,6.27,0.16,0.37,1.51,0.03,42.83,115.09,0.99,3.46,0.51,9.71,6.02
1.0,6.61,0.34,0.28,1.49,0.04,16.42,91.08,0.99,3.1,0.42,10.7,5.99
1.0,7.36,0.29,0.3,1.6,0.05,52.84,139.67,0.99,3.34,0.69,10.55,6.01
1.0,7.41,0.26,0.31,7.57,0.05,51.92,177.86,1.0,3.11,0.45,8.91,5.98
1.0,7.01,0.26,0.36,0.88,0.03,8.61,71.09,0.99,3.09,0.46,12.08,6.02
1.0,7.13,0.23,0.39,1.48,0.03,11.85,80.41,0.99,3.25,0.39,12.71,7.01
1.0,7.78,0.19,0.26,8.91,0.04,41.92,182.75,1.0,3.18,0.46,9.93,6.01
1.0,6.32,0.2,0.3,1.81,0.02,27.63,90.84,0.99,3.2,0.64,11.4,6.0
1.0,6.81,0.2,0.38,4.75,0.04,27.32,103.66,0.99,3.37,0.59,10.7,5.97
1.0,5.75,0.44,0.13,6.96,0.02,28.74,171.62,0.99,3.33,0.49,12.56,6.01
1.0,7.2,0.4,0.62,10.79,0.04,69.71,190.47,1.0,3.08,0.49,8.58,4.01
1.0,6.52,0.23,0.32,1.78,0.03,43.22,146.45,0.99,3.29,0.54,12.52,5.98
1.0,5.71,0.34,0.34,0.85,0.04,12.45,174.84,0.99,3.27,0.67,9.94,4.98
1.0,7.23,0.4,0.62,10.86,0.04,70.1,187.49,1.0,3.08,0.5,8.6,3.98
1.0,6.84,0.19,0.58,14.06,0.04,51.51,164.85,1.0,3.12,0.49,9.6,5.99
1.0,6.36,0.3,0.3,2.39,0.04,7.69,209.76,0.99,3.2,0.62,9.91,6.02
1.0,6.54,0.3,0.29,2.16,0.04,8.18,209.07,0.99,3.19,0.62,9.89,5.01
1.0,7.82,0.18,0.31,12.2,0.05,46.47,139.3,1.0,3.06,0.53,8.92,6.01
1.0,7.81,0.18,0.31,12.02,0.05,45.83,139.85,1.0,3.06,0.53,8.9,5.99
1.0,7.31,0.51,0.26,3.43,0.09,6.84,132.88,0.99,3.01,0.53,8.75,5.0
1.0,5.97,0.25,0.27,1.78,0.05,39.72,169.99,0.99,3.64,0.54,10.0,7.01
1.0,5.88,0.62,0.27,3.53,0.04,30.35,152.5,0.99,3.44,0.44,12.0,5.99
1.0,6.0,0.24,0.27,1.99,0.05,45.53,170.8,0.99,3.64,0.56,9.99,7.0
1.0,6.67,0.27,0.12,1.34,0.04,61.08,136.94,0.99,3.22,0.42,9.98,6.0
1.0,7.79,0.34,0.35,1.74,0.04,8.11,165.73,0.99,3.14,0.41,12.06,6.0
1.0,7.31,0.26,0.36,5.09,0.04,31.06,140.93,0.99,3.15,0.59,10.99,6.03
1.0,7.38,0.36,0.33,1.46,0.03,26.87,52.29,0.99,3.21,0.33,11.23,6.02
1.0,6.51,0.27,0.32,8.99,0.04,34.18,115.26,1.0,3.17,0.47,10.32,7.0
1.0,6.1,0.32,0.34,2.16,0.05,27.82,166.93,0.99,3.37,0.47,10.4,5.99
1.0,6.86,0.18,0.37,1.51,0.05,46.79,152.69,0.99,3.08,0.45,9.09,5.03
1.0,7.42,0.15,0.42,1.65,0.05,48.85,153.15,0.99,3.0,0.6,10.38,6.02
1.0,5.9,0.13,0.28,1.79,0.05,20.21,78.31,0.99,3.43,0.63,10.81,6.0
1.0,7.19,0.34,0.34,12.68,0.05,7.12,40.79,0.99,3.19,0.4,11.72,5.0
1.0,7.9,0.2,0.26,1.98,0.04,8.26,141.7,0.99,3.05,0.73,9.81,5.02
1.0,7.9,0.19,0.26,2.21,0.04,7.69,99.64,0.99,3.05,0.74,9.75,4.99
1.0,6.91,0.25,0.4,1.34,0.04,21.9,99.7,0.99,3.03,0.39,11.72,5.99
1.0,5.81,0.36,0.31,1.68,0.03,21.14,97.61,0.99,3.26,0.39,11.18,5.99
1.0,5.58,0.35,0.37,1.06,0.04,6.06,82.36,0.99,3.37,0.33,11.4,5.01
1.0,5.89,0.32,0.39,3.3,0.11,24.27,140.31,0.99,3.09,0.45,9.2,6.03
1.0,7.22,0.31,0.46,5.0,0.04,3.17,29.24,0.99,3.05,0.53,12.49,4.0
1.0,6.09,0.28,0.22,1.86,0.03,32.26,115.3,0.99,3.37,0.44,12.58,6.0
1.0,5.15,0.36,0.02,1.54,0.03,23.79,102.36,0.99,3.44,0.45,12.2,6.0
1.0,5.58,0.19,0.47,4.58,0.03,19.23,110.8,0.99,3.56,0.45,11.19,5.99
1.0,6.41,0.17,0.48,3.88,0.19,63.49,149.61,0.99,3.06,0.4,9.34,4.97
1.0,7.41,0.25,0.36,13.13,0.07,52.6,178.42,1.0,3.01,0.48,9.0,6.0
1.0,7.4,0.25,0.36,13.07,0.07,52.8,176.76,1.0,3.01,0.48,9.04,5.97
1.0,7.39,0.25,0.36,13.27,0.07,53.4,177.59,1.0,3.01,0.48,8.97,5.98
1.0,7.87,0.34,0.51,15.09,0.05,53.75,170.62,1.0,3.09,0.51,9.12,5.0
1.0,7.88,0.34,0.44,15.27,0.05,53.52,171.72,1.0,3.09,0.51,9.1,5.03
1.0,7.44,0.25,0.36,13.35,0.07,52.38,177.93,1.0,3.01,0.48,9.01,5.97
1.0,6.06,0.24,0.3,1.58,0.05,22.41,62.23,0.99,3.31,0.54,10.37,5.01
1.0,6.81,0.25,0.24,4.48,0.05,40.77,210.86,1.0,3.37,0.66,9.54,5.99
1.0,6.65,0.31,0.32,9.92,0.04,10.62,174.85,1.0,3.29,0.55,11.4,4.0
1.0,7.25,0.46,0.65,10.5,0.05,75.59,191.77,1.0,3.16,0.42,8.72,4.98
1.0,5.47,0.35,0.36,0.96,0.05,13.83,166.51,0.99,3.34,0.68,9.85,5.96
1.0,6.64,0.24,0.41,8.65,0.04,29.05,149.84,1.0,3.22,0.62,9.92,6.01
1.0,7.09,0.28,0.17,13.87,0.05,48.86,161.57,1.0,3.21,0.51,9.03,6.0
1.0,6.43,0.16,0.22,1.5,0.04,41.16,149.0,0.99,3.49,0.58,10.03,6.02
1.0,6.32,0.26,0.24,7.14,0.04,37.77,171.8,1.0,3.49,0.64,9.73,6.0
1.0,6.71,0.22,0.42,2.03,0.03,9.82,86.85,0.99,3.3,0.49,11.81,5.98
