type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,cluster,pc1,pc2
1.0,6.39,0.29,0.44,3.7,0.2,75.05,182.24,0.99,3.01,0.38,9.15,4.96,0,1.3898067940409855,1.7329507181547952
1.0,6.82,0.26,0.24,8.16,0.05,53.83,213.56,1.0,3.13,0.47,8.9,4.95,0,1.9322581403633772,1.7287340201892303
1.0,6.8,0.26,0.24,7.84,0.05,53.09,214.86,1.0,3.13,0.47,8.89,5.01,0,1.9145729092492965,1.698432428858018
1.0,6.77,0.27,0.26,16.09,0.05,55.27,195.78,1.0,3.15,0.5,9.25,5.02,0,2.166816929675767,2.2251500181609343
1.0,7.07,0.33,0.24,13.06,0.05,51.78,203.4,1.0,3.1,0.49,8.82,4.99,0,1.8747863683538062,2.2444815357627714
1.0,6.9,0.29,0.32,13.24,0.05,53.12,237.94,1.0,3.15,0.49,9.59,4.99,0,2.2756551293444858,2.085531794199441
1.0,6.82,0.26,0.34,13.79,0.03,38.07,133.94,0.99,3.33,0.53,12.01,6.0,2,1.4610808394088426,-0.771210697075011
1.0,5.73,0.28,0.35,2.32,0.05,36.32,114.27,0.99,3.29,0.51,10.16,4.0,2,0.8121234019989511,-1.0939826471163192
1.0,6.39,0.21,0.5,11.58,0.04,45.2,153.02,1.0,3.15,0.43,8.8,5.0,0,2.058612977094422,1.8810384812090999
1.0,6.95,0.22,0.32,8.4,0.04,38.04,126.09,1.0,3.21,0.34,9.2,4.99,0,1.3576363560411457,0.988004143926306
1.0,10.23,0.44,0.88,6.25,0.05,19.84,126.14,1.0,2.99,0.51,9.95,4.0,0,0.0765563375196685,2.3985235455310954
1.0,7.16,0.19,0.29,2.26,0.04,14.95,77.03,0.99,3.32,0.74,10.2,5.0,2,-0.4034596373729393,-1.191317393230438
1.0,6.07,0.4,0.31,0.86,0.05,23.19,170.9,0.99,3.22,0.77,9.5,6.0,2,0.13429811900878968,-0.5146265333956789
1.0,6.78,0.24,0.25,9.75,0.03,12.06,67.99,0.99,3.31,0.34,10.52,4.99,2,0.6525404496280138,-1.3057083443051605
1.0,6.83,0.18,0.38,1.42,0.04,35.2,111.14,0.99,3.32,0.59,11.2,7.01,2,0.6211057249172972,-1.4087333117408294
1.0,7.01,0.17,0.32,8.27,0.06,37.78,126.66,1.0,3.21,0.34,9.21,5.0,0,1.2774165972964973,1.1207357953615031
1.0,6.71,0.12,0.29,5.3,0.05,30.7,122.85,0.99,3.44,0.37,9.7,6.0,2,1.130896809150134,-0.9382830667207475
1.0,6.18,0.25,0.25,1.26,0.03,35.0,105.87,0.99,3.3,0.44,11.06,7.0,2,0.8302897790552795,-1.8752955895716492
1.0,5.79,0.26,0.25,9.13,0.04,55.29,151.18,1.0,3.31,0.39,9.37,4.98,0,1.778444519073885,0.8345863050406453
1.0,7.49,0.27,0.36,6.97,0.04,44.75,162.7,0.99,3.03,0.33,10.99,4.98,2,1.978391951418761,-0.302247102216137
1.0,5.78,0.26,0.24,9.25,0.04,54.84,150.8,1.0,3.31,0.38,9.38,4.99,0,1.7854630708850348,0.8088101252382958
1.0,6.52,0.28,0.24,17.41,0.04,59.65,167.82,1.0,3.31,0.44,9.41,5.0,0,2.133046757891068,1.8061101043983876
1.0,7.51,0.23,0.36,7.06,0.03,43.05,161.33,0.99,3.04,0.32,10.98,4.98,2,2.116357053979334,-0.4199350038280666
1.0,7.46,0.28,0.36,6.86,0.04,45.03,165.64,0.99,3.03,0.33,11.0,4.98,2,1.9832695320423277,-0.30539740259825915
1.0,7.2,0.69,0.21,9.55,0.07,33.17,171.01,1.0,3.0,0.55,9.11,6.02,0,0.07517489079068845,1.9561549668027665
1.0,6.56,0.25,0.25,1.59,0.03,35.23,115.36,0.99,3.3,0.44,11.09,7.03,2,0.8465342887617059,-1.7435570048891302
1.0,6.47,0.19,0.3,0.87,0.04,33.31,143.67,0.99,3.42,0.39,9.09,5.99,2,1.0865346878489015,-1.007178408838052
1.0,6.3,0.5,0.22,1.78,0.05,30.59,139.97,0.99,3.39,0.54,10.4,5.99,2,-0.026593862957217083,-1.3047834728488816
1.0,7.1,0.24,0.41,17.8,0.05,38.91,146.61,1.0,3.32,0.39,8.66,4.96,0,1.7303750483150564,2.2190894914373467
1.0,6.4,0.18,0.32,5.69,0.05,40.46,199.54,0.99,3.5,0.5,9.68,5.97,2,1.5408685912768025,-0.4887192284903798
1.0,7.11,0.25,0.32,10.32,0.04,65.67,271.19,1.0,3.17,0.52,9.12,6.02,0,2.6706139141748317,2.2396346828847324
1.0,6.38,0.17,0.32,2.47,0.05,40.53,198.54,0.99,3.5,0.5,9.73,6.02,2,1.3885967546031357,-0.7876535885573379
1.0,7.14,0.23,0.41,17.94,0.05,38.87,143.85,1.0,3.24,0.39,8.68,4.99,0,1.8251070207836635,2.3205012039104376
1.0,6.79,0.64,0.25,9.74,0.06,25.96,143.0,1.0,3.37,0.46,8.85,4.01,0,-0.21148363944960907,1.2251713018107508
1.0,8.28,0.28,0.4,7.59,0.04,38.16,193.41,1.0,3.34,0.51,9.58,6.0,0,0.9998983325394137,1.4073651278249417
1.0,8.21,0.28,0.39,7.83,0.04,48.98,209.21,1.0,3.32,0.51,9.76,6.02,0,1.363509783896306,1.5219565213118027
1.0,7.2,0.23,0.38,14.24,0.06,54.89,194.15,1.0,3.05,0.44,9.0,5.98,0,2.308737063816344,2.5636067429267126
1.0,7.23,0.23,0.38,14.42,0.06,55.08,194.44,1.0,3.1,0.44,9.02,5.99,0,2.2585523512066783,2.5158714077623334
1.0,7.19,0.23,0.38,14.28,0.06,55.3,192.41,1.0,3.09,0.44,9.01,5.96,0,2.2604459156504504,2.507832304711223
1.0,7.24,0.23,0.38,14.23,0.06,54.95,193.17,1.0,3.09,0.44,8.99,5.99,0,2.2472167364678937,2.521271319895856
1.0,6.81,0.52,0.32,13.22,0.04,53.91,220.04,1.0,3.27,0.5,9.61,5.97,0,1.5953001840255057,1.8557792452868314
1.0,6.99,0.26,0.59,1.31,0.04,39.81,120.58,0.99,3.34,0.41,11.14,6.99,2,1.0671592055724215,-1.137235665381362
1.0,6.18,0.26,0.21,15.5,0.04,28.23,160.47,1.0,3.48,0.64,9.61,5.99,0,0.8650481370824619,1.0448256535127503
1.0,7.28,0.32,0.23,13.61,0.05,48.48,195.77,1.0,3.2,0.46,8.72,5.01,0,1.697066916420355,2.1405122670613212
1.0,7.73,0.31,0.26,7.7,0.03,23.56,90.59,0.99,3.13,0.5,10.41,4.98,2,0.5129241567060115,-0.6159802581238301
1.0,7.04,0.21,0.38,2.25,0.03,23.65,99.74,0.99,3.15,0.38,11.41,7.02,2,0.930627485251759,-1.5813863314039258
1.0,6.83,0.24,0.33,2.81,0.05,64.52,218.03,0.99,3.3,0.58,9.73,6.02,2,1.867423831579008,0.026886383117326124
1.0,7.08,0.41,0.56,11.21,0.04,51.01,143.02,1.0,3.14,0.46,8.68,5.01,0,1.5134146322726014,2.263350507480068
1.0,6.09,0.18,0.36,2.08,0.04,20.03,250.58,0.99,3.37,0.79,11.34,5.99,2,1.068732332494117,-1.1564201645140486
1.0,6.8,0.21,0.27,2.14,0.03,26.72,139.03,0.99,3.16,0.61,12.6,6.97,2,0.7477149282348581,-1.9159668354924697
1.0,5.85,0.2,0.27,1.37,0.03,11.81,77.78,0.99,3.25,0.36,10.86,6.98,2,0.5868579595984801,-2.197229986715193
1.0,5.59,0.19,0.26,1.31,0.03,11.59,77.16,0.99,3.28,0.37,10.94,7.01,2,0.5828245219693637,-2.341395928774634
1.0,6.1,0.41,0.14,10.32,0.04,17.77,118.93,1.0,3.38,0.45,9.99,5.02,0,0.1793948403980949,0.08889434177076003
1.0,5.95,0.21,0.32,4.73,0.05,50.24,199.53,1.0,3.73,0.7,9.97,3.99,0,0.752970843847444,0.2764732659511422
1.0,8.49,0.26,0.21,14.22,0.07,40.91,196.35,1.0,3.02,0.5,9.82,3.03,0,1.4039263527452392,2.2958514710277504
1.0,6.9,0.4,0.56,11.12,0.04,40.33,141.84,1.0,3.14,0.46,8.65,5.01,0,1.3502478039021328,2.107954504804497
1.0,5.79,0.24,0.44,3.53,0.03,5.44,110.68,0.99,3.53,0.43,11.71,3.01,2,0.4034373147711064,-2.364326655485673
1.0,5.73,0.24,0.39,1.7,0.05,37.54,157.06,0.99,3.21,0.52,9.28,6.0,2,1.335450902820437,-0.47162099916004563
1.0,6.33,0.35,0.3,5.76,0.03,8.43,97.93,0.99,3.27,0.41,11.02,6.99,2,0.38169575593619764,-1.6487668393114319
1.0,6.32,0.35,0.3,5.69,0.04,8.51,98.99,0.99,3.27,0.41,11.01,6.98,2,0.304457832945481,-1.5723124502873147
1.0,6.42,0.23,0.39,1.88,0.03,22.32,117.17,0.99,3.33,0.5,11.81,5.96,2,0.6484043937417014,-1.9605487541101747
1.0,5.8,0.36,0.37,0.84,0.04,3.0,75.71,0.99,3.28,0.34,11.37,4.01,2,0.021854063037167325,-2.344862950202753
1.0,6.9,0.11,0.35,5.34,0.05,36.24,107.31,0.99,3.33,0.48,10.24,6.02,2,1.0708682280128459,-0.7835535956826039
1.0,6.9,0.29,0.4,19.39,0.04,35.52,155.41,1.0,2.93,0.47,8.86,5.01,0,2.1242091698590415,2.7207765930025625
1.0,6.89,0.28,0.4,8.24,0.04,15.54,93.06,0.99,3.17,0.33,10.21,5.0,2,0.9500723288253737,-0.682948705253645
1.0,7.19,0.29,0.4,13.68,0.04,66.5,231.84,1.0,3.08,0.59,9.61,6.02,0,2.5033006747548585,2.517699816644001
1.0,6.21,0.24,0.35,1.35,0.04,22.92,168.07,0.99,3.1,0.48,10.55,5.99,2,1.2456836759120387,-1.0586858589473498
1.0,6.87,0.29,0.39,19.64,0.04,36.05,156.18,1.0,2.93,0.47,8.91,5.01,0,2.1495717352770867,2.708983723525866
1.0,6.86,0.32,0.26,5.9,0.05,32.37,178.7,1.0,3.25,0.51,9.21,6.0,0,0.7912870761710479,1.0026273060750766
1.0,5.28,0.58,0.07,6.88,0.04,34.03,147.99,0.99,3.34,0.57,9.71,5.01,2,0.3700093846145182,-0.9282744846117781
1.0,5.27,0.49,0.07,6.9,0.04,34.17,146.05,0.99,3.34,0.57,9.66,5.99,2,0.5601683911821909,-0.9426101047579434
1.0,5.38,0.6,0.07,7.03,0.05,35.67,147.09,0.99,3.34,0.57,9.7,6.01,2,0.2549489259203647,-0.7937911909860323
1.0,6.94,0.32,0.26,8.41,0.05,32.37,179.82,1.0,3.25,0.51,9.16,6.01,0,0.9182580728417777,1.25307310755603
1.0,5.11,0.6,0.07,7.1,0.04,32.95,147.6,0.99,3.33,0.58,9.7,5.02,2,0.34038651655984786,-0.9267003628645331
1.0,5.78,0.25,0.26,13.09,0.04,44.13,147.92,1.0,3.29,0.38,9.3,5.01,0,1.8245629396320318,1.0879045912296055
1.0,6.62,0.29,0.3,5.12,0.06,29.83,123.29,0.99,3.24,0.38,9.0,5.02,2,0.9104031646814821,-0.2873766831107609
1.0,6.99,0.29,0.54,10.67,0.05,58.91,235.82,1.0,3.05,0.61,9.49,5.0,0,2.2994395664715745,2.5395244933951355
1.0,6.57,0.19,0.41,8.97,0.05,50.97,168.13,1.0,3.14,0.58,9.86,6.01,0,1.6906149857865311,1.4760309869816546
1.0,6.75,0.2,0.42,8.24,0.04,49.93,164.92,1.0,3.14,0.58,9.83,6.01,0,1.6451364792300731,1.3850202520796484
1.0,7.76,0.26,0.4,1.18,0.04,8.83,59.73,0.99,2.89,0.5,10.61,5.0,2,0.0718683160683625,-0.9299878868333734
1.0,6.82,0.32,0.34,1.43,0.04,13.41,67.15,0.99,3.05,0.47,10.64,3.99,2,0.09716121914600033,-1.3458433222715203
1.0,7.0,0.3,0.49,4.7,0.04,16.71,104.85,0.99,3.26,0.68,12.41,7.01,2,0.05786877924332024,-1.4522952787218202
1.0,6.99,0.24,0.36,2.82,0.03,34.24,112.42,0.99,3.19,0.57,12.59,7.99,2,0.7497022521159815,-1.762124938361791
1.0,6.09,0.31,0.59,4.99,0.04,36.1,114.13,0.99,3.31,0.6,12.3,7.98,2,0.8564447947299267,-1.3261258704239554
1.0,6.78,0.43,0.37,5.23,0.05,46.01,201.61,0.99,3.08,0.65,10.51,4.0,2,1.2513369534465701,0.11141842179551124
1.0,6.77,0.34,0.3,15.61,0.06,50.15,195.08,1.0,3.19,0.49,9.32,5.04,0,1.8022235621157336,2.1951868407521933
1.0,7.16,0.36,0.24,15.43,0.05,45.25,197.36,1.0,3.11,0.49,8.8,5.0,0,1.7344731909393054,2.375148043696792
1.0,6.83,0.32,0.25,7.35,0.06,47.29,178.37,1.0,3.08,0.47,8.8,5.02,0,1.3555127133953597,1.6846120940160776
1.0,6.46,0.28,0.33,15.85,0.05,50.88,190.12,1.0,3.22,0.51,9.68,6.0,0,2.013845305404237,1.9222932632905387
1.0,7.21,0.23,0.39,14.12,0.06,49.46,193.4,1.0,2.98,0.48,8.98,7.01,0,2.2051045168645196,2.6433629446180773
1.0,7.21,0.23,0.39,14.49,0.06,49.49,193.15,1.0,2.99,0.48,9.02,6.98,0,2.210703531701504,2.6446965172576844
1.0,7.2,0.23,0.39,14.19,0.06,48.54,192.14,1.0,2.98,0.48,9.0,6.99,0,2.183171804662153,2.624751000376437
1.0,7.21,0.23,0.39,14.06,0.06,49.17,189.93,1.0,2.98,0.48,9.03,6.99,0,2.1696363385788273,2.6029690602349826
1.0,7.4,0.28,0.37,19.81,0.07,52.15,194.68,1.0,2.96,0.44,8.93,5.01,0,2.4207224184507967,3.26422838243516
1.0,6.62,0.28,0.22,7.28,0.04,26.24,157.23,1.0,3.44,0.64,9.82,7.01,0,0.28674613086498707,0.4075229966521573
1.0,9.07,0.59,0.38,1.55,0.06,34.16,181.22,1.0,3.23,0.38,8.53,2.99,0,-0.1077444289212369,1.6558791043583685
1.0,6.25,0.34,0.27,13.84,0.05,33.81,175.37,1.0,3.37,0.54,9.41,6.0,0,1.0970041882573003,1.352293114693206
1.0,8.25,0.39,0.7,10.55,0.04,32.54,169.32,1.0,3.09,0.63,9.41,4.99,0,0.9642578762702002,2.469476827672598
1.0,7.23,0.19,0.46,3.75,0.04,82.65,186.41,0.99,3.19,0.6,11.23,7.02,2,2.321859694835172,-0.07660411347348461
1.0,7.52,0.17,0.44,11.35,0.05,64.92,144.34,1.0,3.17,0.46,9.98,6.02,0,1.9867685711004914,1.7845341529895191
1.0,6.68,0.18,0.5,2.11,0.04,27.25,120.94,0.99,3.11,0.45,10.29,5.98,2,1.2438631529556652,-0.750867636241284
1.0,6.08,0.41,-0.0,1.42,0.06,35.4,86.9,0.99,3.27,0.67,10.83,6.0,2,-0.4895497501071603,-1.6875903449203558
1.0,8.31,0.2,0.35,0.96,0.05,12.31,73.46,0.99,3.14,0.38,10.52,5.99,2,0.058777695450554945,-1.1544552129417809
1.0,6.09,0.41,-0.0,1.41,0.06,36.04,87.24,0.99,3.27,0.67,10.82,5.99,2,-0.4768630931824251,-1.6742178964042618
1.0,6.0,0.29,0.21,1.26,0.05,41.86,166.69,0.99,3.32,0.43,11.08,6.02,2,1.1478088872074352,-1.564224422428897
1.0,7.29,0.38,0.24,6.98,0.06,40.95,163.97,0.99,3.2,0.41,9.88,5.97,2,1.1125979504402157,-0.06370940446915271
1.0,7.28,0.41,0.24,6.86,0.06,40.74,164.33,0.99,3.2,0.41,9.89,6.03,2,1.040692937551676,-0.07127413371092314
1.0,7.22,0.44,0.24,6.64,0.06,39.56,161.25,1.0,3.2,0.41,9.91,4.96,0,0.6390150818968744,0.9334371629380952
1.0,7.28,0.4,0.24,6.74,0.06,40.67,164.65,1.0,3.2,0.41,9.89,6.02,0,0.7672935773968532,0.9735441179295609
1.0,6.18,0.34,0.27,5.03,0.04,29.93,130.86,0.99,3.2,0.42,10.36,7.01,2,1.022911993722956,-1.001803871418596
1.0,6.23,0.31,0.26,4.76,0.04,35.98,149.16,0.99,3.21,0.41,10.39,5.99,2,1.3143415221131303,-0.9431418761227758
1.0,6.12,0.36,0.27,1.99,0.04,15.74,102.22,0.99,3.32,0.71,11.52,7.01,2,-0.3781043549918464,-1.87351498148818
1.0,5.01,0.55,0.14,8.17,0.03,34.14,164.05,0.99,3.53,0.51,12.54,8.03,2,0.6436308873482993,-2.246313359713902
1.0,7.79,0.25,0.41,3.68,0.04,36.73,149.89,1.0,3.35,0.45,10.02,5.99,0,0.7077132952884772,0.5701532528785992
1.0,5.66,0.34,0.21,6.62,0.04,51.29,164.92,0.99,3.29,0.64,9.99,6.02,2,1.307127352029652,-0.48578615555124083
1.0,5.85,0.34,0.21,6.56,0.04,50.2,166.12,0.99,3.29,0.63,9.98,4.99,2,1.2734914657241936,-0.4628884712737756
1.0,6.83,0.28,0.6,1.19,0.13,42.14,128.31,0.99,3.09,0.44,9.1,5.97,2,0.68117518882926,0.7455067344669983
1.0,6.85,0.25,0.34,4.77,0.03,34.54,132.52,0.99,3.21,0.38,10.63,6.02,2,1.3795800503557676,-0.9875401437055857
1.0,6.54,0.24,0.35,7.6,0.03,36.04,135.74,0.99,3.18,0.37,10.51,5.01,2,1.731412303273946,-0.7010478576804916
1.0,5.89,0.3,0.47,7.9,0.03,25.69,130.54,0.99,3.52,0.43,11.5,7.0,2,1.0662621985261707,-1.5323431708858806
1.0,6.09,0.12,0.25,3.19,0.04,10.18,69.63,0.99,3.54,0.59,10.27,6.0,2,-0.14848512257572583,-1.9442837059651303
1.0,6.01,0.1,0.24,1.02,0.04,15.16,64.66,0.99,3.61,0.61,10.32,7.0,2,-0.27436927514160475,-2.218905767555857
1.0,6.58,0.24,0.35,7.66,0.04,36.07,134.32,0.99,3.19,0.37,10.47,5.0,2,1.6209807271375316,-0.6129947646039718
1.0,6.8,0.25,0.34,5.53,0.03,34.32,133.03,0.99,3.21,0.38,10.58,6.05,2,1.430408913692662,-0.9151735413611046
1.0,6.79,0.28,0.44,9.23,0.03,35.18,135.26,0.99,3.16,0.52,10.37,6.02,2,1.479604874594063,-0.16229245571051926
1.0,8.32,0.33,0.51,2.0,0.05,10.97,207.36,0.99,3.02,0.55,11.38,4.99,2,0.7176696151184606,-0.38079116810513736
1.0,7.51,0.28,0.31,5.77,0.06,131.28,314.74,0.99,3.18,0.59,10.49,5.0,0,3.813669479828844,1.3861422180507945
1.0,7.9,0.26,0.41,15.1,0.04,38.25,215.38,1.0,2.96,0.6,9.99,5.97,0,1.9574050132792145,2.4413472018010465
1.0,6.45,0.34,0.23,6.47,0.04,37.01,142.58,0.99,3.19,0.48,9.99,5.99,2,1.1423284026726044,-0.5487857726289801
1.0,6.5,0.28,0.35,15.39,0.04,55.39,196.06,1.0,3.23,0.49,9.58,6.01,0,2.2436207498033274,1.9239491711545142
1.0,7.17,0.21,0.41,1.3,0.04,33.09,84.57,0.99,3.17,0.48,10.36,5.02,2,0.6789134828785858,-0.9766461819847249
1.0,6.38,0.32,0.35,4.82,0.03,34.53,101.56,0.99,3.35,0.6,12.42,8.0,2,0.4752074850861915,-1.8578877959301823
1.0,6.81,0.24,0.34,4.55,0.03,37.03,134.74,0.99,3.2,0.38,10.57,5.01,2,1.4756785458993298,-0.9461339831446213
1.0,6.33,0.23,0.3,1.85,0.03,16.16,90.24,0.99,3.28,0.4,11.35,5.99,2,0.5305917896428302,-2.112412793032036
1.0,6.49,0.28,0.34,9.97,0.04,29.93,133.34,1.0,3.11,0.44,9.8,5.0,0,1.226028224809685,0.9838610545385021
1.0,5.6,0.26,0.26,5.62,0.03,12.41,93.7,0.99,3.25,0.38,10.8,5.01,2,0.8132188069212543,-1.786949387945233
1.0,6.3,0.24,0.3,1.85,0.03,16.38,93.64,0.99,3.28,0.4,11.78,6.03,2,0.5334573804377037,-2.275070298170285
1.0,6.29,0.23,0.33,1.4,0.04,15.16,104.89,0.99,3.33,0.42,11.22,5.99,2,0.4490267802571926,-1.9925101556630143
1.0,5.81,0.27,0.27,12.31,0.04,55.61,167.5,1.0,3.28,0.42,9.26,6.01,0,2.0455206620961204,1.3064148480205109
1.0,5.89,0.26,0.4,1.31,0.05,11.43,138.57,0.99,3.45,0.53,10.33,4.99,2,0.2762616477714589,-1.5161310353680422
1.0,6.57,0.18,0.35,1.48,0.05,48.06,140.56,0.99,3.43,0.85,10.2,6.97,2,0.42961982491865214,-0.6881301188105172
1.0,7.39,0.2,0.43,7.83,0.05,27.32,153.13,1.0,3.19,0.55,8.99,7.01,0,0.9129496423816992,1.5419433239300677
1.0,8.0,0.23,0.36,1.59,0.05,17.03,128.67,0.99,3.2,0.54,10.0,6.03,2,0.22955415523838674,-0.623064458245768
1.0,6.43,0.26,0.42,9.74,0.04,46.38,139.55,1.0,3.18,0.47,9.1,6.01,0,1.5802850066775147,1.4789436946566588
1.0,5.4,0.31,0.48,2.91,0.05,45.65,143.09,0.99,3.29,0.76,9.99,5.01,2,0.875035747990885,-0.42262626240475976
1.0,5.41,0.29,0.47,2.81,0.05,46.79,145.46,0.99,3.29,0.75,10.0,5.98,2,0.9614129889607319,-0.44228713982813617
1.0,7.07,0.14,0.33,4.65,0.05,33.13,129.31,0.99,3.28,0.4,9.6,6.0,2,1.2454421461786676,-0.530651887922032
1.0,5.59,0.34,0.1,1.36,0.03,19.7,67.05,0.99,3.36,0.51,11.2,7.0,2,-0.1641805707744569,-2.549312506622209
1.0,6.7,0.19,0.41,15.62,0.06,74.5,154.53,1.0,3.21,0.44,8.81,6.02,0,2.499668794948564,2.5465545282544286
1.0,7.8,0.17,0.37,13.64,0.05,38.01,116.49,1.0,3.15,0.5,9.95,6.03,0,1.2141194494802636,1.6227040287062733
1.0,7.6,0.17,0.45,11.23,0.05,56.18,137.24,1.0,3.1,0.47,10.0,5.02,0,1.8145543738338534,1.7783022944978417
1.0,6.31,0.13,0.36,2.0,0.04,47.36,147.07,0.99,3.27,0.74,11.39,7.01,2,1.1158735822557673,-1.1373355214069367
1.0,7.3,0.33,0.4,6.74,0.04,32.09,137.75,0.99,3.03,0.3,11.93,7.0,2,1.5114601025250076,-0.9142638806780474
1.0,7.31,0.33,0.4,7.58,0.04,31.93,137.24,0.99,3.03,0.3,11.89,7.03,2,1.5482029973050777,-0.8294149767914354
1.0,5.81,0.25,0.42,4.49,0.05,38.67,243.88,0.99,3.25,0.57,9.56,6.02,2,1.9810462657719499,0.019967361477458603
1.0,7.31,0.22,0.37,14.19,0.06,48.09,190.16,1.0,2.89,0.38,9.01,5.98,0,2.4396510811575376,2.6252409217018644
1.0,7.29,0.22,0.37,14.28,0.06,48.06,189.33,1.0,2.89,0.39,9.01,6.0,0,2.422665037218968,2.6343269373723093
1.0,6.07,0.36,0.33,1.03,0.05,23.38,169.69,0.99,3.15,0.78,9.51,6.02,2,0.3066280653996159,-0.39183838942393234
1.0,8.16,0.2,0.39,1.16,0.05,18.92,153.18,0.99,3.0,0.42,10.36,6.02,2,0.9397060035147415,-0.48317061842811876
1.0,6.87,0.24,0.34,4.6,0.04,43.14,162.09,0.99,3.2,0.59,10.62,5.99,2,1.3002244902637956,-0.5228759472031033
1.0,6.4,0.24,0.32,14.64,0.05,54.21,162.21,1.0,3.28,0.5,9.32,5.99,0,1.8573012317384294,1.7792815777841766
1.0,7.08,0.37,0.14,1.22,0.05,23.8,81.8,0.99,3.15,0.44,8.87,4.99,2,-0.04039896646756781,-0.7828594809900509
1.0,6.76,0.15,0.3,5.18,0.05,39.81,127.25,0.99,3.4,0.39,9.72,6.0,2,1.275748928351886,-0.7394119960032748
1.0,7.31,0.23,0.37,14.35,0.06,49.46,190.01,1.0,2.89,0.38,8.97,5.99,0,2.452714865742943,2.672097353534302
1.0,6.78,0.17,0.4,2.44,0.04,18.2,102.98,0.99,3.5,0.66,11.42,6.99,2,-0.01788744487037369,-1.7754711335492914
1.0,6.19,0.26,0.32,3.47,0.03,29.62,111.76,0.99,3.4,0.71,12.27,7.03,2,0.26122288680152744,-1.9944527405408303
1.0,6.02,0.18,0.27,1.45,0.09,40.59,144.22,0.99,3.49,0.6,10.76,6.01,2,0.39998785605776177,-1.2162243725257667
1.0,7.76,0.29,0.48,2.2,0.05,35.65,177.51,0.99,3.16,0.64,10.6,6.0,2,0.8432325882302176,-0.161879967390267
1.0,7.1,0.4,0.35,12.45,0.04,26.01,70.99,0.99,3.17,0.29,11.61,5.01,2,0.9107005030670341,-0.8872613176871738
1.0,6.89,0.33,0.21,0.81,0.05,38.14,148.17,0.99,3.12,0.49,9.36,6.0,2,0.8170763267679126,-0.4986723387166327
1.0,7.71,0.29,0.48,2.25,0.05,35.95,177.6,0.99,3.18,0.64,10.57,6.0,2,0.8392417075955206,-0.17833628346321004
1.0,6.54,0.91,0.19,0.85,0.05,17.5,202.34,0.99,3.34,0.56,10.01,5.01,2,-0.8150110793623924,-0.9265865091538823
1.0,7.2,0.27,0.27,2.45,0.05,30.0,148.98,0.99,3.1,0.51,9.24,6.0,2,0.8623803300667383,-0.22079540565171046
1.0,5.06,0.33,0.22,1.43,0.03,18.2,89.91,0.99,3.51,0.38,12.45,7.02,2,0.24648787770163372,-3.2374505794599786
1.0,5.1,0.33,0.21,1.55,0.03,17.18,90.47,0.99,3.51,0.37,12.48,6.99,2,0.23901472139395918,-3.2635038378018146
1.0,7.06,0.31,0.28,1.52,0.04,11.76,118.22,0.99,3.31,0.51,10.39,6.97,2,-0.01014027674740671,-1.4129772882191447
1.0,7.26,0.2,0.44,1.39,0.04,21.05,98.65,0.99,3.15,0.46,9.98,7.02,2,0.6535121729774925,-0.828825347143224
1.0,5.73,0.32,0.5,2.47,0.05,17.39,155.09,0.99,3.22,0.64,10.02,6.0,2,0.6307811891282026,-0.6489719047493582
1.0,6.39,0.31,0.27,1.52,0.04,11.58,120.02,0.99,3.32,0.52,10.39,7.01,2,0.09170088416663272,-1.5693196246290844
1.0,7.18,0.29,0.26,12.59,0.05,47.83,179.44,1.0,3.1,0.53,9.03,5.99,0,1.5994616215491888,2.070307694007635
1.0,7.49,0.35,0.28,9.54,0.05,26.5,156.47,1.0,3.12,0.53,9.17,5.97,0,0.6517887777292592,1.539214711963309
1.0,7.2,0.27,0.27,2.36,0.05,21.09,148.01,0.99,3.1,0.43,9.22,5.96,2,0.8298378283992802,-0.3914229413245273
1.0,5.98,0.36,0.39,3.29,0.03,20.16,127.29,0.99,3.38,0.39,11.27,7.0,2,0.7196577210097693,-1.8282808976577067
1.0,5.08,0.31,0.22,1.68,0.03,17.55,87.23,0.99,3.51,0.38,12.52,6.96,2,0.265738607688663,-3.26332305939521
1.0,4.98,0.17,0.56,1.4,0.02,23.88,113.61,0.99,3.48,0.39,10.78,7.04,2,1.328455039628118,-2.028028709864836
1.0,6.3,0.39,0.35,5.8,0.11,82.39,258.62,1.0,3.12,0.66,10.11,4.98,0,1.715083345207436,2.2355318443035417
1.0,6.72,0.21,0.32,5.67,0.05,34.61,140.4,0.99,3.39,0.46,9.68,6.01,2,1.0700337418259511,-0.5765904684420056
1.0,6.96,0.3,0.38,14.91,0.03,60.54,181.14,1.0,3.18,0.61,9.33,7.0,0,2.0223481629004403,2.232418781344981
1.0,6.97,0.3,0.38,14.8,0.03,59.78,180.99,1.0,3.18,0.61,9.27,6.99,0,2.000098184974084,2.240941231680515
1.0,6.51,0.37,0.32,1.09,0.03,13.17,66.19,0.99,3.1,0.46,10.57,5.01,2,0.04802403516360524,-1.579585884511286
1.0,6.11,0.55,0.15,9.76,0.04,19.38,125.9,1.0,3.36,0.47,10.21,5.99,0,-0.0880795017419873,0.09996489797806972
1.0,7.3,0.24,0.43,2.01,0.02,19.56,68.06,0.99,3.08,0.56,12.17,6.02,2,0.339286187310017,-1.7487802049547216
